"�..Country.Name","Country.Code","Indicator.Name","Indicator.Code","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X"
"Sub-Saharan Africa (excluding high income)","SSA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","6525744749.40745","6421050224.56125","6743192692.37619","9446792783.15399","8845421464.37757","9348187330.3772","10370056932.7024","9615063512.17811","10536056192.4218","11462171562.0151","12593554853.6646","13053749722.8997","15415205023.4895","21174856280.1177","33287220730.936","32020989319.8109","35196301244.1935","42778587076.3867","45668715528.0726","60442488190.8225","84598714443.1303","71071450565.6422","60713530137.48","55189222010.1336","56900216792.9443","56531319994.1016","58877254516.4484","72612777479.0652","74150150517.9305","81479635148.8159","78716224106.8727","76691957095.4921","78343069613.315","71348130924.7326","75114098241.589","93036902917.9748","99570169023.5032","103686872338.876","91847211274.5108","96200789075.468","119236550797.511","111453068832.754","119752874298.576","147475331733.289","178624664667.737","223632609480.667","288048413618.971","330551726587.869","415193623721.558","311359488225.999","423818952734.329","532921094041.398","533088292436.434","479554545656.663","481707997542.466","356997314207.359","333804599049.557","Not Available","Not Available"
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita (current US$)","NY.GDP.PCAP.CD","132.845569400868","134.790525331066","142.661020458058","159.683427585956","152.027790073428","165.260476657378","174.006761925151","167.688758737715","174.850020849415","195.376216249779","224.059802024295","222.041472457717","243.578430323612","303.106385417109","386.61352705313","413.639209901774","436.827396444422","468.141737274575","502.858369954222","588.256810056526","717.963532558198","703.842276590252","638.997825848124","578.130277680088","534.944064066317","484.474367811216","521.880101533805","597.862830567339","611.44713494055","622.037046186542","605.7440257442","607.205074563299","580.774374574888","540.012659500066","511.700041670908","575.255538607794","579.068846544432","583.525103915421","536.02946206667","525.657284895507","549.014416737675","497.773737669943","519.585843895941","646.210238854635","783.618602231884","895.987102274488","1020.94668180045","1156.43067543356","1287.39434366416","1200.03318507368","1555.31073222928","1703.25023028749","1737.9288664505","1784.26578963808","1819.09413960928","1596.97894132323","1466.08106230237","Not Available","Not Available"
"Sub-Saharan Africa (excluding high income)","SSA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","7011284455.93347","6685666253.73237","6728274955.57297","9852745164.5324","9693418280.42987","10770317455.1336","11530715565.8394","10741972317.867","11008883719.4027","12295563314.8328","14742767932.863","16335430458.6349","16462969653.3787","22039561977.2267","33179082692.4638","40167993478.0121","43203872329.312","45286208042.6587","50104386682.2002","58841329628.7427","79000540257.1495","88579524684.5616","72675305754.5957","57748715860.922","56960699508.795","51578684868.144","56144618339.8475","66394634874.2748","70996696925.3888","73610682544.4755","72581449137.9649","73562179271.2979","76575782230.627","70389385693.1375","76438543332.0856","95219664216.2336","101515610036.395","109128933794.772","106844040971.099","99682422153.2989","105444968015.523","111732222104.522","117468884616.914","153601372304.46","178843393461.985","212336784479.181","255385126138.771","328290048029.781","387999822942.045","346994111257.782","405021663342.684","488677609609.859","485232879831.994","507539465022.909","509487611118.503","433810821730.06","392443715954.434","Not Available","Not Available"
"Sub-Saharan Africa (excluding high income)","SSA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","40.3770124521921","40.8169239695851","41.2474883349662","41.6669177928675","42.0763403652582","42.4778391720293","42.8759883072861","43.2754894684987","43.6793484880748","44.088422715569","44.5027721150378","44.9215711083438","45.3400587623411","45.7528764478611","46.1555530910984","46.5439113605504","46.9150058993011","47.2692565722298","47.6065948231844","47.9270213098064","48.2311206089088","48.5202584024415","48.7942494080561","49.0510792116044","49.2869945200058","49.4924411347884","49.6562343955787","49.7721384694731","49.8407559249805","49.8706904800838","49.8747298094765","49.8704215933773","49.8693027435812","49.8784572311912","49.8966181335012","49.9243392312152","49.9663399566146","50.0340951403479","50.1408521996318","50.302008199402","50.5370102327548","50.8636115362955","51.2888019862551","51.8108993089119","52.4218238125597","53.1094567686804","53.857554435096","54.6395784708758","55.428231673576","56.2025929013263","56.9422825611616","57.6353031380482","58.2824128818917","58.883198301098","59.4352273964709","59.9378095222685","60.3935627977383","Not Available","Not Available"
"Sub-Saharan Africa (excluding high income)","SSA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","49.03187","49.42564","49.78354","50.42935","50.94562","51.53737","52.22458","52.60175","53.07468","53.63763","54.36514","54.64379","55.23853","56.13577","56.76473","57.58576","56.24187","57.18104","57.67968","58.08811","59.97229","59.00991","58.5082","58.05929","57.5454","58.81456","59.17684","60.75778","61.8073","62.31554","63.0425","63.61612","64.34634","Not Available","Not Available"
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","6526583417.30602","6421875437.45346","6744059305.99075","9448006854.82794","8846558249.72796","9349388729.5929","10371389659.3397","9616299209.46938","10537410252.7545","11463644643.7408","12594807784.9122","13055048438.8792","15416738680.3709","21176962964.0053","33290532472.4963","32024175084.1615","35199802919.943","42783493439.1263","45677908640.7054","60456819347.8103","84607493706.4871","71078116590.676","60719939366.7581","55202440161.459","56919391866.0695","56553201007.2633","58888411212.8118","72625958142.9519","74173538010.4965","81504587183.7937","78765562578.3633","76733370571.6845","78383320725.6062","71392782407.1489","75157598489.1271","93080383147.7539","99708018047.2059","103797265653.994","91967759446.1221","96344602844.1851","119708832649.682","111985165452.333","120306908468.984","148114579716.002","179255598702.731","224362491650.547","288916360448.182","331498493181.135","416179838876.497","312280692232.794","424733436960.285","533943605789.467","534142631548.084","480763612979.419","482892939870.696","357875483618.76","334625717238.979","Not Available","Not Available"
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita (current US$)","NY.GDP.PCAP.CD","132.868059578169","134.808860311217","142.680728548867","159.702752810779","152.054479570255","165.282541752074","174.028243958362","167.711102883474","174.866291848941","195.386528725944","224.067684867925","222.06175930826","243.622660135384","303.153845620363","386.656342040107","413.686590604111","436.869284731482","468.220014499995","502.988937071607","588.485315183092","718.20794612289","704.101265036666","639.243726767549","578.378565641876","535.204656983545","484.779483483175","522.25765310515","598.30366544008","611.94638222667","622.562987844279","606.383945357849","607.837058431903","581.503840403713","540.799930756186","512.490441576746","576.052319218709","579.834114718984","584.366847662578","536.926743388547","526.553891065718","549.871461216126","498.625832786633","520.518914697376","647.11455573926","784.663956541788","897.096122600615","1022.13424710987","1157.59092880144","1288.42367528104","1200.90284326128","1556.25667409865","1704.26656303669","1738.98671423003","1785.57883705198","1820.37788192066","1598.26031677277","1467.32882324398","Not Available","Not Available"
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","7015180980.40812","6689381815.74541","6732014197.39112","9858220832.06771","9698805401.97802","10776303063.8801","11537123766.1763","10747942173.7908","11015001911.4574","12302396579.6486","14750656798.0879","16344171558.6689","16471778999.7233","22051355361.9456","33196836842.352","40189487398.8516","43226990751.0055","45316264347.1258","50146585802.1434","58911421064.7525","79076523129.0333","88643859677.14","72753723662.3843","57823048730.8285","57035300167.1732","51669541295.1609","56241320581.2812","66496082541.8092","71147461445.3013","73766748768.0858","72761716412.398","73726887199.221","76760601585.2055","70626594956.5911","76639255588.7586","95443174151.6355","101898516273.184","109470609909.244","107230659672.192","100123128256.11","105958138940.19","112392325418.747","118076755300.661","154219964023.796","179536063135.387","213270653096.672","256420161815.022","329236604903.99","389079752188.717","347982461357.549","406062432982.851","489863088083.309","486472766709.981","508848249595.335","510883100021.244","434999031559.704","393518621091.701","Not Available","Not Available"
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","40.3770124521921","40.8169239695851","41.2474883349662","41.6669177928675","42.0763403652582","42.4778391720293","42.8759883072861","43.2754894684987","43.6793484880748","44.088422715569","44.5027721150378","44.9215711083438","45.3400587623411","45.7528764478611","46.1555530910984","46.5439113605504","46.9150058993011","47.2692565722298","47.6065948231844","47.9270213098064","48.2346233659472","48.5237527406373","48.7974860265022","49.0543435795605","49.290026601038","49.4954032032937","49.6589589096254","49.7748241596067","49.8434333573713","49.8732038682282","49.8772041341593","49.8732094331692","49.8720928348779","49.8810008910942","49.8993215428742","49.9272308732867","49.9690748531154","50.0367378912949","50.1435299001349","50.3047616108851","50.5397008145372","50.8662517837043","51.2911462547755","51.8130902286396","52.4240620140062","53.1115141838235","53.859527935286","54.641524255083","55.4300875634602","56.2043185446082","56.943945265329","57.6367659092251","58.283936276194","58.8845423720576","59.4365146147731","59.9391429673194","60.3948379885854","Not Available","Not Available"
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","49.0381","49.43184","49.78963","50.43524","50.95139","51.54299","52.23015","52.60737","53.08026","53.64322","54.3706","54.64935","55.24401","56.14112","56.76999","57.59091","56.2473","57.18644","57.68504","58.09352","59.97746","59.01526","58.51361","58.06473","57.55084","58.81977","59.18192","60.76259","61.81189","62.31998","63.04676","63.62022","64.35027","Not Available","Not Available"
"Upper middle income","UMC","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","69.0703279269768","67.904196576024","67.9985833241394","67.6025484317298","67.0133575804537","65.550643273671","66.9070425812068","65.9259086044584","64.6910179469021","64.6191708643392","62.9642807779735","64.5544445315634","65.0416494927306","64.9323414067912","63.5342111743158","63.6662503392048","62.9510155243267","Not Available","Not Available"
"Upper middle income","UMC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","27633331360.25","27748713498.9773","27563343274.4517","31999256867.9761","31812162566.0963","34494318528.296","37185156223.7723","37892425606.5772","40397319975.0081","44449865052.1697","47150823002.1556","53760049685.3864","64677589111.3615","97745575947.1584","160399739971.181","156844187381.198","180347883345.422","197473717535.419","205724679906.182","279578129964.018","338331867593.377","322121152154.086","334663471005.59","339094900633.595","359532741069.573","357856149001.482","317255780842.5","390394493555.251","454622098200.904","488993599098.08","513527061878.987","513433633029.652","777681197668.808","676866423267.235","707684899983.504","823598873488.293","893612737774.865","946734760630.824","921670795779.419","969491578663.451","1176374904818.46","1163884652853.07","1270457524183.91","1537390281432.62","1981057358598.72","2451610362689.04","2994444786572.82","3587728180581.22","4271825851857.53","3376225683140.32","4301135531319.91","5254633496498.76","5535147814546.42","5680340759017.46","5744620877040.57","5107706034030.91","4775093317922.26","Not Available","Not Available"
"Upper middle income","UMC","GDP per capita (current US$)","NY.GDP.PCAP.CD","185.726943724466","168.790687195864","174.964354940795","178.851685753085","197.291267323467","215.169443464628","230.654578663498","228.47852162293","234.832161517857","256.428339933612","274.109362234899","293.289640784505","327.75617149005","416.421651593795","522.502986621237","565.761965746012","603.889214474135","663.645996629036","698.043291339547","833.805539247144","938.593200235196","1005.22298096825","975.007363496808","945.516129073433","955.554553318206","991.940604300656","1019.09116504524","1001.09938106544","1083.42331393169","1159.45570574511","1307.68931275986","1424.16224718611","1370.60293319464","1469.06443197109","1581.89898057595","1746.28748628073","1877.19909906233","1978.32653339649","1933.99972633878","1812.66796638067","1976.25229594495","1982.74301400145","1973.47182461941","2206.82435034315","2633.56240412022","3146.65843325289","3714.11892050863","4587.90712767961","5569.09198850352","5323.29585453877","6406.22691386545","7609.28376723743","8069.75691445963","8524.81838325559","8739.91869982282","8112.01527985738","7993.70539889689","Not Available","Not Available"
"Upper middle income","UMC","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","29385236476.1279","27504158828.6147","25555664077.9766","28352018846.7624","29386861555.6306","31475492240.83","34424854495.3416","35993204740.3323","39682163687.2099","43782103449.7348","49213017168.5911","56222693319.3442","64606434268.1733","88676759883.6631","145305510813.773","169843001851.599","175372530957.794","199829085893.318","208620302691.74","249185837118.614","335664700262.866","378416828518.49","356758465476.96","322332135615.613","327987953281.852","340048450813.485","330329395756.385","347610398964.97","430682151108.361","468404957601.096","492622802476.988","504738456154.331","725852644672.732","690152716669.073","716520586304.023","835061053853.171","890776290143.54","955416617070.132","893728832870.232","888025635388.718","1071425399741.03","1087005705733.62","1157977197632.88","1396083794869.03","1795833656663.07","2108204317793.2","2498016309471.01","3033096378441.22","3682987188663.95","3024937623279.36","3853485059201.39","4781947665029.28","5095504104656.83","5389549652036.05","5493512468942.01","4776121508556.85","4559962515092.37","Not Available","Not Available"
"Upper middle income","UMC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","49.8353395438938","50.353765688289","51.0060623592133","51.8486416114553","52.9214842900239","54.1648104918364","55.4907737925663","56.8206171081703","58.0749000652718","59.1890649537886","60.1875161108436","61.0338215799685","61.7510695930105","62.4250798798712","63.0498167367047","63.5725504559046","64.0820987267112","64.5460375231987","64.9715868679033","65.3301931923681","65.6888584984416","66.0381644072074","66.3897377164237","66.6832909332772","66.9454728663053","67.2844913546121","67.6849655656654","67.9469933446292","68.1945660054402","68.4020721953767","68.5978068935488","68.7793384389601","68.8519995154212","68.9075788125274","69.0832239674776","69.3249819194297","69.6521364330153","69.9950311504008","70.3216341552376","70.5844427366445","70.8979175416674","71.2316527431249","71.5438656225496","71.8609099997493","72.1957929452909","72.4834892085054","72.8295433967233","73.1422165748007","73.4132954927496","73.7089290055003","73.9473360405375","74.230756000463","74.473589389492","74.7166138203658","74.9248121064057","75.1354104174747","75.337524450853","Not Available","Not Available"
"Upper middle income","UMC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","69.63019","69.72891","70.53599","71.31293","72.11711","72.88296","73.33067","74.46838","75.36912","76.13986","76.87008","77.56833","80.9611","81.51163","81.5411","82.66897","83.14784","83.61683","84.06761","84.55708","84.99422","89.46058","89.84554","90.16596","90.54035","90.78726","90.96641","91.50942","91.91894","92.24621","92.41738","93.3268","93.56802","93.78637","93.84457","94.1701","94.30538","94.34268","94.55732","94.78283","94.95296","Not Available","Not Available"
"World","WLD","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","61.7248770087773","Not Available","Not Available","Not Available","Not Available","61.0584622029825","61.6690029459271","61.6642316926033","Not Available","60.5289689105792","58.5496527033179","60.9457242218168","59.3461439090614","61.296670136162","Not Available","Not Available","Not Available","Not Available","Not Available"
"World","WLD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","157053363432.237","163509134592.763","172266084837.123","190531167848.729","209795080097.286","228620453057.337","251383550166.304","264720063577.086","292946297548.723","331294766350.055","384105372705.555","430319046867.773","510807988367.299","699301980824.228","971255214540.803","1029631753324.61","1149236743227.47","1303973055555.82","1513370078835.01","1904988939885.08","2306898141411.88","2305519773284.58","2169936909526.14","2132531692017.32","2255436649367.79","2289115631098.85","2551735630949.42","3022338224080.43","3476305421500.29","3763789309692.02","4298270276693","4485132215626.1","5051357843832.67","4899386588951.94","5413996831759.28","6419034890713.48","6717771938582.69","6948776567574.78","6872185424821.42","7124405348667.69","7911141939514.59","7670855724655.18","8050327552791.35","9348865398727.45","11344870038269","12904725616665.6","14876817869001.1","17288833069305.6","19678925956124.7","15853339216415.8","18904160479866.6","22445841425988.4","22784738214086","23428915865011.3","23889957777752.1","21290986068928.8","20835963072031.9","Not Available","Not Available"
"World","WLD","GDP per capita (current US$)","NY.GDP.PCAP.CD","450.724495285557","462.61233754332","488.386416517565","514.990758484775","552.818396347617","590.085767102462","626.972478230762","653.618513859998","691.078263563672","745.331320052533","802.488497408439","868.06756475511","981.08785981588","1172.3752128327","1326.36050702578","1449.73736012124","1549.61730350497","1722.53497249798","1992.66206206898","2275.06828542257","2516.61615689839","2537.57309585992","2470.77660232383","2483.00820320694","2533.03731082002","2618.27511490146","3045.85390656986","3404.72118238425","3746.63672286966","3865.61784228406","4272.76356107734","4451.20974758122","4654.00733797647","4663.55554247032","4933.07953371751","5403.12116923674","5443.23146834532","5346.62339004404","5257.11118304234","5380.92230762541","5483.17888681448","5378.48240161394","5514.61957964468","6115.30265819361","6802.11537740139","7273.96986486612","7780.49702374603","8657.26469859744","9379.03054509129","8784.17819874058","9513.30484596486","10446.2468504657","10548.6287164607","10715.6807370356","10877.2438395153","10164.2134239205","10192.2977134357","Not Available","Not Available"
"World","WLD","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","158958916171.195","164605712431.728","172144436969.145","191745593246.928","210168116746.452","227533230267.96","252966419084.272","268982890580.887","296649019014.392","334897501272.31","384515879195.691","427456008660.445","504358430557.306","684510704001.762","978096187569.566","1032665700634.39","1163651947441.51","1332715294270.27","1535394524552.07","1943285159209.6","2361390280285.64","2371988774771.64","2260427451072.82","2202897493900.92","2319501484407.4","2354665346904.39","2611632425678.95","3061254987849.79","3527707460736.18","3838203485866.94","4365616755878.7","4475530465211.54","4951394949537.09","4784442059826.57","5289844666099.7","6282950672554.75","6593919364345.94","6808761069077.97","6755631324790.32","7042688023221.16","7891451734119.75","7681121154408.35","7981969212213.77","9264999151391.23","11211970207278.4","12718733265896.3","14556747738226.3","16869779718053.1","19352922578014.9","15511124163893.8","18429131673226.7","21899449408700.3","22210024185078.4","22812754503596.1","23344405664076.7","20854197659959","20472286908332.9","Not Available","Not Available"
"World","WLD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","52.5716582758048","53.0774728325625","53.5015977154438","54.0355302062577","54.7152220840023","55.3845267792003","56.1254252444584","56.8396020348807","57.4460565357179","58.0603092467296","58.6533482244209","59.1799367063007","59.6653374383996","60.1122364806538","60.6047003268051","61.046444528057","61.4626255552456","61.8798775897337","62.2334605403322","62.5879420132018","62.8665870553188","63.1996694054485","63.5172326600558","63.7575261423087","64.0158557206774","64.2667536020301","64.5641490583736","64.8156513445867","65.0220931009529","65.2409179077772","65.4351535994167","65.6238191640542","65.7886194296555","65.915182218966","66.1252280244934","66.3231792265743","66.6127919913952","66.9115240376161","67.1724780323923","67.405722055948","67.6849977963724","67.983615405513","68.2499165643793","68.5243013643578","68.8633370252662","69.1362120339571","69.4749746746779","69.7943079469332","70.0834631362758","70.4056074713908","70.6829372393115","70.9718320326926","71.2153316420324","71.4600660600625","71.6940294831981","71.8569347772514","72.0352643358757","Not Available","Not Available"
"World","WLD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","68.89088","69.01872","69.42679","69.82894","70.04151","70.52107","70.90224","71.43196","71.89769","72.31477","72.71471","73.22343","74.75798","75.13745","75.44227","75.98572","76.40811","76.76463","77.1191","77.47595","77.85684","79.81575","81.00499","81.31425","81.48032","81.74314","82.07512","82.56752","83.03863","83.00066","82.99782","83.5107","83.83223","84.14787","84.5641","84.59739","85.36389","85.49051","85.80934","86.01721","86.24776","Not Available","Not Available"
"Afghanistan","AFG","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","47.4700012207031","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Afghanistan","AFG","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","22222233.3333333","24444455.5555556","26666680","68888922.2222222","71111144.4444444","113333340","1.2e+08","113333340","122222228.888889","142222222.222222","171111104.444444","199999988.888889","235555544.444444","224444437.777778","302222222.222222","300000006.666667","337777777.777778","344444451.111111","357777771.111111","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","1337189554.99655","1996491933.09847","1796873038.32537","1719072441.19555","1868166952.79744","1754538352.37252","1833579462.549","1836528323.26054","1597480950.74859","1095048849.84066","1132970324.61803","1278247870.76921","1354003892.27238","1345496130.61198","1342632359.03285","Not Available","Not Available"
"Afghanistan","AFG","GDP per capita (current US$)","NY.GDP.PCAP.CD","59.7773265083934","59.8781528089471","58.4928738323479","78.7827580362892","82.2084438594401","101.290471274167","137.899361896954","161.322000088481","129.506653844251","129.798541408375","157.187422389233","160.372835554154","136.117014381199","144.110318929266","174.94203831954","187.975604013726","199.026172729051","226.005343759305","249.287386261794","277.900741665078","274.880858701521","266.493041808705","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","117.409690794955","187.845094955388","198.728543552291","219.141352785465","250.29412990949","272.563077018147","369.835795969823","373.361116300036","445.893297923744","553.300289383064","603.53702306241","669.009050888028","638.61254321276","629.345250343771","569.577922915754","561.778746269502","Not Available","Not Available"
"Afghanistan","AFG","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","37777780","44444446.6666667","51111111.1111111","126666717.777778","144444451.111111","215555548.888889","259999993.333333","237777784.444444","208888900","211111117.777778","208888900","295555548.888889","288888877.777778","255555562.222222","3.2e+08","337777777.777778","380000006.666667","437777795.555556","457777788.888889","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","2695612252.62127","4324401127.67307","4605719092.37761","4861120343.09478","5228625785.02331","5743886682.20313","5612184211.71432","5269393819.49365","7162552542.92059","7924080689.13243","8038495177.94393","10083041877.3688","9436790252.7708","9377504680.00618","9544683715.51201","Not Available","Not Available"
"Afghanistan","AFG","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","32.292","32.742","33.185","33.624","34.06","34.495","34.928","35.361","35.796","36.234","36.678","37.128","37.587","38.056","38.54","39.039","39.556","40.092","40.65","41.234","41.853","42.513","43.217","43.963","44.747","45.566","46.417","47.288","48.164","49.028","49.856","50.627","51.331","51.968","52.539","53.055","53.533","53.997","54.468","54.959","55.482","56.044","56.637","57.25","57.875","58.5","59.11","59.694","60.243","60.754","61.226","61.666","62.086","62.494","62.895","63.288","63.673","Not Available","Not Available"
"Afghanistan","AFG","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","18.1576805114746","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","31.7411193847656","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Albania","ALB","Employment to population ratio, 15+, total (%) (national estimate)","SL.EMP.TOTL.SP.NE.ZS","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","48","Not Available","Not Available","50.2999992370605","Not Available","Not Available","90.5800018310547","46.25","47.4700012207031","47.4300003051758","51.8600006103516","49.3699989318848","44.0999984741211","44.3300018310547","46.1500015258789","48.7400016784668","Not Available","Not Available"
"Albania","ALB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","335069933.049395","319090900.273276","327312512.5","333550012.5","348287487.5","418924987.5","312500000","82300000","81519209.6758071","189399541.45744","225407481.032684","302465325.386337","371128296.087327","229987998.636674","293568702.037576","540103549.601738","648940336.647964","748461645.551998","869225487.835973","1169843189.95303","1608022160.18997","1862113160.76952","2242225040.11074","3005295931.89712","3259292016.41107","3040048179.5277","3337098456.3637","3769483126.0221","3565036058.73664","3671617044.59315","3732081775.36424","3104918355.55189","3437166961.09018","Not Available","Not Available"
