Country.Name,Country.Code,Indicator.Name,Indicator.Code,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X,Short.Name,Income.Group
Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1063.420113,1198.507083,1483.51598,1789.589568,2023.39995,2268.789978,2542.52727,2946.240394,3452.522512,4220.961621,4969.781883,5944.670893,6585.840242,6889.004949,7156.853423,7296.551773,7652.102974,8218.597479,7841.464034,8379.576739,8755.156499,9115.234532,9363.18664,9932.029681,9414.160591,9443.063591,9801.966935,10419.31113,11452.73878,12812.76444,14350.91889,14797.36842,13082.28166,12174.69786,11931.20411,12517.55793,12194.60876,12946.98694,13659.14791,14462.17628,Not Available,Not Available,Antigua and Barbuda,High income
Antigua and Barbuda,ATG,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,34811111.11,43451851.85,69600000,95400000,118955555.6,147796296.3,117211111.1,147492592.6,187200000,293462963,303144444.4,283800000,338911111.1,340559259.3,357870370.4,386455555.6,398500000,421925925.9,438925925.9,467366666.7,478288888.9,489922222.2,529322222.2,498461555.6,486572963,474439629.6,534751185.2,592338407.4,682720518.5,818413185.2,932372148.1,952207888.9,706477111.1,678929888.9,641367703.7,701982925.9,720788037,742592592.6,670414259.3,686701666.7,Not Available,Not Available,Antigua and Barbuda,High income
Antigua and Barbuda,ATG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.115,62.555,62.979,63.385,63.774,64.148,64.51,64.864,65.212,65.557,65.897,66.232,66.558,66.875,67.181,67.479,67.768,68.051,68.328,68.602,68.873,69.141,69.408,69.671,69.931,70.187,70.435,70.675,70.907,71.132,71.351,71.567,71.783,71.999,72.218,72.44,72.663,72.887,73.108,73.327,73.541,73.752,73.957,74.158,74.354,74.544,74.727,74.905,75.078,75.247,75.412,75.574,75.733,75.892,76.05,76.207,76.364,Not Available,Not Available,Antigua and Barbuda,High income
Antigua and Barbuda,ATG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,98.94999695,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Antigua and Barbuda,High income
Argentina,ARG,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,46.59999847,47,47.29999924,47.09999847,44.79999924,43.70000076,43.70000076,46.20000076,46.70000076,46.70000076,49.5,46.40000153,47.59999847,51.90000153,53.56999969,54.43000031,55.56999969,55.79999924,55.68999863,55.52999878,55.54000092,56.29999924,56.00999832,55.70999908,55.11999893,Not Available,Not Available,Not Available,Not Available,Argentina,Upper middle income
Argentina,ARG,Exports of goods and services (current US$),NE.EXP.GNFS.CD,Not Available,Not Available,1147183934,1441753550,1424603255,1764705803,1904761830,1818181858,1714285705,2000000041,1769210603,2000000003,2500000047,4000000136,4999999840,3054054017,4695000304,5459999881,4999999950,4508960597,3895791555,5445263190,7663966256,9515669467,6003000152,10376666929,9054444307,8747619117,12029545361,10007559520,14643450361,14561091033,15095901878,16357317618,1.94E+10,24978750000,28381250000,30928250000,3.11E+10,27862250000,31223750000,31112750000,27736666041,33084461867,39266996606,46198180131,53550250227,65162321195,79762958392,65133480388,80208867996,97810932629,88655850854,80690471898,75841712305,64367776224,69687842989,Not Available,Not Available,Argentina,Upper middle income
Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,Not Available,Not Available,1148.579957,845.0771842,1166.3174,1272.010496,1266.344989,1057.755661,1136.517832,1324.082935,1317.487755,1366.354726,1401.487795,2083.972218,2824.650915,2011.68904,1932.590782,2112.501173,2129.313793,2501.480753,2738.284723,2756.396981,2907.757627,3530.131783,2643.369398,2909.51661,3595.085898,3546.71882,3969.327412,2375.339103,4318.7747,5715.504397,6798.026763,6940.350358,7449.48039,7373.428246,7683.574065,8172.664323,8248.761989,7736.369623,7669.273916,7170.694674,2579.193168,3330.437006,4251.574348,5076.883829,5878.761027,7193.61764,8953.359275,8161.306966,10276.2605,12726.90836,12969.70712,12976.63642,12245.25645,13467.10236,12440.32098,Not Available,Not Available,Argentina,Upper middle income
Argentina,ARG,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Not Available,Not Available,2294367227,1441753153,1424602864,1176470539,1428571371,1212121237,1428571475,2000000041,1495789482,2199999959,2374999979,3000000102,4555555490,3135135021,3030000057,4159999873,3319672098,4383512571,4989980080,5800000171,5497685333,6068376037,3762000095,5546666807,7015555449,8417142924,7839772666,5042239481,6546483926,11531201154,18606904906,22049649550,27299750000,2.60E+10,30148250000,37413750000,38667250000,32762500000,33070250000,2.76E+10,13065794410,18772867665,27736672324,34423282342,40480743016,52567536062,66316154417,48268743530,67937933972,88839174035,78013690407,81240190817,73691675720,69277437464,73587756603,Not Available,Not Available,Argentina,Upper middle income
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.022,65.141,65.233,65.311,65.388,65.481,65.603,65.76,65.953,66.184,66.449,66.74,67.044,67.349,67.652,67.95,68.248,68.549,68.856,69.164,69.464,69.746,70.003,70.234,70.438,70.623,70.797,70.971,71.155,71.352,71.565,71.79,72.023,72.256,72.489,72.719,72.947,73.173,73.397,73.618,73.832,74.039,74.236,74.424,74.603,74.775,74.941,75.105,75.268,75.431,75.595,75.761,75.926,76.089,76.252,76.415,76.577,Not Available,Not Available,Argentina,Upper middle income
Argentina,ARG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,93.91285706,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,96.12819672,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,97.1933136,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,98.08999634,Not Available,Not Available,Not Available,Argentina,Upper middle income
Armenia,ARM,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,33.59999847,Not Available,Not Available,Not Available,43.40000153,Not Available,42.47999954,Not Available,49.81000137,48.06639862,50.42810059,51.40000153,51.88000107,53.15999985,51.99000168,50.91999817,50.02000046,Not Available,Not Available,Armenia,Lower middle income
Armenia,ARM,Exports of goods and services (current US$),NE.EXP.GNFS.CD,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,789960888.4,842829165.1,506749951.3,567247790.5,517226129.9,351337822.3,371135620.1,332378724,359865223.2,383089987.9,446833330.7,539539689.4,697610011.3,902544361.3,1063500422,1411787185,1491343148,1766288265,1754799336,1338222263,1928926124,2409446528,2927398423,3153950546,3316273474,3137295852,3495833404,Not Available,Not Available,Armenia,Lower middle income
Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,637.8557412,590.1222257,369.6333681,357.2043399,400.5160919,456.3758998,504.059514,523.2835691,609.1730254,597.4334817,622.7427477,694.4305119,783.2616099,930.1661567,1191.96192,1643.758543,2158.002909,3138.808703,4010.026997,2993.832531,3218.381655,3526.978143,3684.80481,3843.591213,3994.712355,3617.935746,3614.688357,Not Available,Not Available,Armenia,Lower middle income
Armenia,ARM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1045655213,1243607801,779530102.3,729847869.3,961391389.4,913101534.1,894135848.4,955405597,1000634305,919089981.2,966167152.4,977647641.7,1107060085,1404513019,1620291874,2118458711,2505910484,3604342095,4741291123,3718993414,4196501102,4802696584,5139753188,5360220562,5461874861,4418183192,4510568834,Not Available,Not Available,Armenia,Lower middle income
Armenia,ARM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.971,66.402,66.837,67.276,67.715,68.152,68.587,69.015,69.425,69.808,70.143,70.411,70.604,70.723,70.774,70.783,70.783,70.798,70.838,70.897,70.938,70.91,70.776,70.519,70.15,69.698,69.205,68.732,68.332,68.038,67.879,67.87,67.99,68.218,68.538,68.938,69.404,69.912,70.434,70.944,71.409,71.8,72.112,72.347,72.512,72.625,72.715,72.815,72.946,73.119,73.331,73.571,73.814,74.044,74.255,74.445,74.618,Not Available,Not Available,Armenia,Lower middle income
Armenia,ARM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,98.75196075,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,99.40016174,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,99.74440765,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Armenia,Lower middle income
